app_id,classification,predict_class,Risk Score,Decision Criteria
1582638,Fraud,Fraud,1,requested_amount > 50500.0
1583041,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1583444,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1583847,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1584250,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
158436,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1584653,Fraud,Fraud,1,requested_amount > 50500.0
1585056,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1585459,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1585862,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1586265,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1586668,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1587071,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1587474,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1587877,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1588280,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
158839,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1588683,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1589086,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1589489,,Fraud,1,requested_amount > 50500.0
1589892,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1590295,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1590698,Fraud,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
1591101,Fraud,Fraud,1,requested_amount > 50500.0
1591504,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1591907,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1592310,Fraud,Fraud,1,requested_amount > 50500.0
159242,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1592713,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1593116,,Fraud,1,requested_amount > 50500.0
1593519,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1593922,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1594325,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1594728,Fraud,Fraud,1,requested_amount > 50500.0
1595131,Fraud,Fraud,1,requested_amount > 50500.0
1595534,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1595937,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1596340,Fraud,Fraud,1,requested_amount > 50500.0
159645,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1596743,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1597146,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1597549,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1597952,Fraud,Fraud,1,requested_amount > 50500.0
1598355,Fraud,Fraud,1,requested_amount > 50500.0
1598758,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1599161,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1599564,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1599967,Fraud,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
1600370,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
160048,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1600773,Fraud,Fraud,1,requested_amount > 50500.0
1601176,Fraud,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
1601579,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1601982,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1602385,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1602788,Fraud,Fraud,1,requested_amount > 50500.0
1603191,,Fraud,1,requested_amount > 50500.0
1603594,Fraud,Fraud,1,requested_amount > 50500.0
1603997,Fraud,Fraud,1,requested_amount > 50500.0
1604400,,Fraud,1,requested_amount > 50500.0
160451,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1604803,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1605206,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1605609,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1606012,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1606415,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1606818,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1607221,Fraud,Fraud,1,requested_amount > 50500.0
1607624,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1608027,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1608430,Fraud,Fraud,1,requested_amount > 50500.0
160854,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1608833,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1609236,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1609639,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1610042,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1610445,,Fraud,1,requested_amount > 50500.0
1610848,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1611251,,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
1611654,,Fraud,1,requested_amount > 50500.0
1612057,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1612460,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
161257,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1612863,,Fraud,1,requested_amount > 50500.0
1613266,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1613669,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1614072,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1614475,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1614878,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1615281,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1615684,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1616087,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1616490,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
161660,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1616893,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1617296,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1617699,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1618102,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1618505,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1618908,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1619311,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1619714,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1620117,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1620520,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
162063,,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
1620923,Fraud,Fraud,1,requested_amount > 50500.0
1621326,Fraud,Fraud,1,requested_amount > 50500.0
1621729,Fraud,Fraud,1,requested_amount > 50500.0
1622132,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1622535,Fraud,Fraud,1,requested_amount > 50500.0
1622938,Fraud,Fraud,1,requested_amount > 50500.0
1623341,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1623744,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1624147,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1624550,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
162466,,Fraud,1,requested_amount > 50500.0
1624953,Fraud,Fraud,1,requested_amount > 50500.0
1625356,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1625759,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1626162,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1626565,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1626968,Fraud,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
1627371,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1627774,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1628177,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1628580,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
162869,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1628983,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1629386,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1629789,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1630192,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1630595,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1630998,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1631401,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1631804,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1632207,,Fraud,1,requested_amount > 50500.0
1632610,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
163272,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1633013,Fraud,Fraud,1,requested_amount > 50500.0
1633416,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1633819,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1634222,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1634625,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1635028,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1635431,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1635834,,Fraud,1,requested_amount > 50500.0
1636237,Fraud,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
1636640,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
163675,,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
1637043,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1637446,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1637849,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1638252,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1638655,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1639058,Fraud,Fraud,1,requested_amount > 50500.0
1639461,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1639864,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1640267,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1640670,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
164078,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1641073,Fraud,Fraud,1,requested_amount > 50500.0
1641476,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1641879,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1642282,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1642685,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1643088,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1643491,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1643894,Fraud,Fraud,1,requested_amount > 50500.0
1644297,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1644700,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
164481,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1645103,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1645506,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1645909,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1646312,Fraud,Fraud,1,requested_amount > 50500.0
1646715,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1647118,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1647521,Fraud,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
1647924,Fraud,Fraud,1,requested_amount > 50500.0
1648327,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1648730,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
164884,,Fraud,1,requested_amount > 50500.0
1649133,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1649536,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1649939,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1650342,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1650745,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1651148,Fraud,Fraud,1,requested_amount > 50500.0
1651551,Fraud,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
1651954,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1652357,Fraud,Fraud,1,requested_amount > 50500.0
1652760,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
165287,,Fraud,1,requested_amount > 50500.0
1653163,Fraud,Fraud,1,requested_amount > 50500.0
1653566,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1653969,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1654372,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1654775,Fraud,Fraud,1,requested_amount > 50500.0
1655178,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1655581,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1655984,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1656387,Fraud,Fraud,1,requested_amount > 50500.0
1656790,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
165690,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1657193,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1657596,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1657999,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1658402,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1658805,Fraud,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
1659208,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1659611,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1660014,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1660417,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1660820,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
166093,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1661223,Fraud,Fraud,1,requested_amount > 50500.0
1661626,Fraud,Fraud,1,requested_amount > 50500.0
1662029,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1662432,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1662835,Fraud,Fraud,1,requested_amount > 50500.0
1663238,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1663641,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1664044,Fraud,Fraud,1,requested_amount > 50500.0
1664447,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1664850,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
166496,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1665253,Fraud,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
1665656,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1666059,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1666462,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1666865,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1667268,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1667671,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1668074,Fraud,Fraud,1,requested_amount > 50500.0
1668477,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1668880,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
166899,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1669283,Fraud,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
1669686,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1670089,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1670492,Fraud,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
1670895,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1671298,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1671701,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1672104,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1672507,Fraud,Fraud,1,requested_amount > 50500.0
1672910,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
167302,,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
1673313,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1673716,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1674119,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1674522,,Fraud,1,requested_amount > 50500.0
1674925,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1675328,,Fraud,1,requested_amount > 50500.0
1675731,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1676134,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1676537,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1676940,Fraud,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
167705,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1677343,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1677746,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1678149,,Fraud,1,requested_amount > 50500.0
1678552,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1678955,,Fraud,1,requested_amount > 50500.0
1679358,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1679761,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1680164,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1680567,Fraud,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
1680970,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
168108,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1681373,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1681776,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1682179,,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
1682582,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1682985,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1683388,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1683791,Fraud,Fraud,1,requested_amount > 50500.0
1684194,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1684597,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1685000,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
168511,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1685403,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1685806,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1686209,Fraud,Fraud,1,requested_amount > 50500.0
1686612,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1687015,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1687418,Fraud,Fraud,1,requested_amount > 50500.0
1687821,Fraud,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
1688224,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1688627,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1689030,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
168914,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1689433,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1689836,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1690239,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1690642,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1691045,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1691448,,Fraud,1,requested_amount > 50500.0
1691851,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1692254,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1692657,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1693060,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
169317,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1693463,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1693866,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1694269,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
1694672,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
